user_id,book_id,title,rating
31042,2623,Great Expectations,5
31420,2623,Great Expectations,5
32841,2623,Great Expectations,4
32951,2623,Great Expectations,4
33102,2623,Great Expectations,3
33245,2623,Great Expectations,5
34077,2623,Great Expectations,5
34611,2623,Great Expectations,4
35618,2623,Great Expectations,4
35648,2623,Great Expectations,4
35982,2623,Great Expectations,5
37019,2623,Great Expectations,4
37498,2623,Great Expectations,5
37577,2623,Great Expectations,3
38173,2623,Great Expectations,3
38734,2623,Great Expectations,5
39248,2623,Great Expectations,5
39319,2623,Great Expectations,5
40003,2623,Great Expectations,2
40067,2623,Great Expectations,2
40571,2623,Great Expectations,3
41982,2623,Great Expectations,5
42011,2623,Great Expectations,3
42024,2623,Great Expectations,5
42161,2623,Great Expectations,4
42410,2623,Great Expectations,5
43269,2623,Great Expectations,3
43465,2623,Great Expectations,5
43866,2623,Great Expectations,3
44388,2623,Great Expectations,5
44499,2623,Great Expectations,3
46080,2623,Great Expectations,5
47150,2623,Great Expectations,5
47485,2623,Great Expectations,5
48450,2623,Great Expectations,4
49129,2623,Great Expectations,5
50774,2623,Great Expectations,4
324,2657,To Kill a Mockingbird,4
1600,2657,To Kill a Mockingbird,2
1800,2657,To Kill a Mockingbird,4
2077,2657,To Kill a Mockingbird,1
2779,2657,To Kill a Mockingbird,3
2981,2657,To Kill a Mockingbird,3
3261,2657,To Kill a Mockingbird,3
4212,2657,To Kill a Mockingbird,3
4706,2657,To Kill a Mockingbird,4
4714,2657,To Kill a Mockingbird,4
4791,2657,To Kill a Mockingbird,3
5467,2657,To Kill a Mockingbird,4
6008,2657,To Kill a Mockingbird,3
6965,2657,To Kill a Mockingbird,3
7028,2657,To Kill a Mockingbird,3
8750,2657,To Kill a Mockingbird,5
8779,2657,To Kill a Mockingbird,5
8861,2657,To Kill a Mockingbird,5
9214,2657,To Kill a Mockingbird,5
9440,2657,To Kill a Mockingbird,5
9673,2657,To Kill a Mockingbird,4
9826,2657,To Kill a Mockingbird,4
9841,2657,To Kill a Mockingbird,3
10455,2657,To Kill a Mockingbird,5
10988,2657,To Kill a Mockingbird,5
11675,2657,To Kill a Mockingbird,4
12526,2657,To Kill a Mockingbird,3
12930,2657,To Kill a Mockingbird,4
13034,2657,To Kill a Mockingbird,4
13170,2657,To Kill a Mockingbird,3
13274,2657,To Kill a Mockingbird,3
14060,2657,To Kill a Mockingbird,5
14149,2657,To Kill a Mockingbird,4
14185,2657,To Kill a Mockingbird,2
14499,2657,To Kill a Mockingbird,4
15009,2657,To Kill a Mockingbird,4
16026,2657,To Kill a Mockingbird,3
16046,2657,To Kill a Mockingbird,4
16123,2657,To Kill a Mockingbird,3
16347,2657,To Kill a Mockingbird,3
16371,2657,To Kill a Mockingbird,3
17220,2657,To Kill a Mockingbird,4
17475,2657,To Kill a Mockingbird,3
18068,2657,To Kill a Mockingbird,3
18811,2657,To Kill a Mockingbird,2
19184,2657,To Kill a Mockingbird,5
19234,2657,To Kill a Mockingbird,4
19248,2657,To Kill a Mockingbird,3
20572,2657,To Kill a Mockingbird,4
20689,2657,To Kill a Mockingbird,5
20855,2657,To Kill a Mockingbird,3
21033,2657,To Kill a Mockingbird,3
21162,2657,To Kill a Mockingbird,3
21610,2657,To Kill a Mockingbird,3
21739,2657,To Kill a Mockingbird,5
21960,2657,To Kill a Mockingbird,4
21987,2657,To Kill a Mockingbird,4
22186,2657,To Kill a Mockingbird,5
22313,2657,To Kill a Mockingbird,5
22356,2657,To Kill a Mockingbird,4
23439,2657,To Kill a Mockingbird,3
23558,2657,To Kill a Mockingbird,2
23891,2657,To Kill a Mockingbird,5
24011,2657,To Kill a Mockingbird,4
24488,2657,To Kill a Mockingbird,5
26294,2657,To Kill a Mockingbird,4
26992,2657,To Kill a Mockingbird,4
27361,2657,To Kill a Mockingbird,2
27997,2657,To Kill a Mockingbird,3
28459,2657,To Kill a Mockingbird,3
28531,2657,To Kill a Mockingbird,1
28541,2657,To Kill a Mockingbird,4
28601,2657,To Kill a Mockingbird,4
30016,2657,To Kill a Mockingbird,3
30036,2657,To Kill a Mockingbird,5
30268,2657,To Kill a Mockingbird,5
30871,2657,To Kill a Mockingbird,5
31887,2657,To Kill a Mockingbird,5
32021,2657,To Kill a Mockingbird,4
33547,2657,To Kill a Mockingbird,3
34037,2657,To Kill a Mockingbird,4
34284,2657,To Kill a Mockingbird,5
34568,2657,To Kill a Mockingbird,4
35689,2657,To Kill a Mockingbird,2
36240,2657,To Kill a Mockingbird,4
36340,2657,To Kill a Mockingbird,4
38629,2657,To Kill a Mockingbird,4
39006,2657,To Kill a Mockingbird,3
39239,2657,To Kill a Mockingbird,2
39560,2657,To Kill a Mockingbird,3
40721,2657,To Kill a Mockingbird,4
41893,2657,To Kill a Mockingbird,4
43831,2657,To Kill a Mockingbird,3
44001,2657,To Kill a Mockingbird,5
45116,2657,To Kill a Mockingbird,2
45881,2657,To Kill a Mockingbird,3
47370,2657,To Kill a Mockingbird,3
48860,2657,To Kill a Mockingbird,3
50074,2657,To Kill a Mockingbird,4
51065,2657,To Kill a Mockingbird,4
158,2666,The Bonfire of the Vanities,2
1682,2666,The Bonfire of the Vanities,2
1989,2666,The Bonfire of the Vanities,4
2602,2666,The Bonfire of the Vanities,4
2983,2666,The Bonfire of the Vanities,4
3482,2666,The Bonfire of the Vanities,3
3982,2666,The Bonfire of the Vanities,5
5033,2666,The Bonfire of the Vanities,3
5817,2666,The Bonfire of the Vanities,4
6435,2666,The Bonfire of the Vanities,3
7162,2666,The Bonfire of the Vanities,4
7642,2666,The Bonfire of the Vanities,3
8239,2666,The Bonfire of the Vanities,5
8239,2666,The Bonfire of the Vanities,5
8382,2666,The Bonfire of the Vanities,3
8887,2666,The Bonfire of the Vanities,4
9843,2666,The Bonfire of the Vanities,5
10614,2666,The Bonfire of the Vanities,4
10662,2666,The Bonfire of the Vanities,3
10687,2666,The Bonfire of the Vanities,3
11082,2666,The Bonfire of the Vanities,4
11823,2666,The Bonfire of the Vanities,5
12148,2666,The Bonfire of the Vanities,4
12185,2666,The Bonfire of the Vanities,5
13226,2666,The Bonfire of the Vanities,4
14022,2666,The Bonfire of the Vanities,2
14122,2666,The Bonfire of the Vanities,2
14529,2666,The Bonfire of the Vanities,3
15645,2666,The Bonfire of the Vanities,4
15748,2666,The Bonfire of the Vanities,4
16177,2666,The Bonfire of the Vanities,5
16347,2666,The Bonfire of the Vanities,5
17073,2666,The Bonfire of the Vanities,3
17668,2666,The Bonfire of the Vanities,5
17788,2666,The Bonfire of the Vanities,5
17865,2666,The Bonfire of the Vanities,5
17876,2666,The Bonfire of the Vanities,4
19755,2666,The Bonfire of the Vanities,2
20572,2666,The Bonfire of the Vanities,4
21160,2666,The Bonfire of the Vanities,5
21600,2666,The Bonfire of the Vanities,4
21833,2666,The Bonfire of the Vanities,4
22367,2666,The Bonfire of the Vanities,3
22588,2666,The Bonfire of the Vanities,4
23099,2666,The Bonfire of the Vanities,4
24288,2666,The Bonfire of the Vanities,4
24990,2666,The Bonfire of the Vanities,3
25320,2666,The Bonfire of the Vanities,4
25499,2666,The Bonfire of the Vanities,1
25842,2666,The Bonfire of the Vanities,5
25992,2666,The Bonfire of the Vanities,5
26145,2666,The Bonfire of the Vanities,4
26260,2666,The Bonfire of the Vanities,3
27045,2666,The Bonfire of the Vanities,5
27351,2666,The Bonfire of the Vanities,4
27478,2666,The Bonfire of the Vanities,4
27722,2666,The Bonfire of the Vanities,3
28115,2666,The Bonfire of the Vanities,5
28794,2666,The Bonfire of the Vanities,3
28824,2666,The Bonfire of the Vanities,4
29703,2666,The Bonfire of the Vanities,4
29833,2666,The Bonfire of the Vanities,3
29916,2666,The Bonfire of the Vanities,3
31479,2666,The Bonfire of the Vanities,4
31615,2666,The Bonfire of the Vanities,5
31971,2666,The Bonfire of the Vanities,5
32139,2666,The Bonfire of the Vanities,3
32850,2666,The Bonfire of the Vanities,5
33609,2666,The Bonfire of the Vanities,3
35343,2666,The Bonfire of the Vanities,4
35780,2666,The Bonfire of the Vanities,4
36008,2666,The Bonfire of the Vanities,3
37099,2666,The Bonfire of the Vanities,4
37643,2666,The Bonfire of the Vanities,4
39275,2666,The Bonfire of the Vanities,4
39445,2666,The Bonfire of the Vanities,5
39560,2666,The Bonfire of the Vanities,2
40003,2666,The Bonfire of the Vanities,4
40315,2666,The Bonfire of the Vanities,4
40330,2666,The Bonfire of the Vanities,4
40815,2666,The Bonfire of the Vanities,4
41131,2666,The Bonfire of the Vanities,5
42645,2666,The Bonfire of the Vanities,3
42943,2666,The Bonfire of the Vanities,4
43611,2666,The Bonfire of the Vanities,5
44001,2666,The Bonfire of the Vanities,5
44137,2666,The Bonfire of the Vanities,5
44723,2666,The Bonfire of the Vanities,5
44822,2666,The Bonfire of the Vanities,5
45025,2666,The Bonfire of the Vanities,5
45812,2666,The Bonfire of the Vanities,5
46196,2666,The Bonfire of the Vanities,5
49491,2666,The Bonfire of the Vanities,3
49573,2666,The Bonfire of the Vanities,3
50315,2666,The Bonfire of the Vanities,4
51114,2666,The Bonfire of the Vanities,4
51163,2666,The Bonfire of the Vanities,4
51360,2666,The Bonfire of the Vanities,5
51724,2666,The Bonfire of the Vanities,5
51887,2666,The Bonfire of the Vanities,5
287,2677,A Modest Proposal and Other Satirical Works,5
287,2677,A Modest Proposal and Other Satirical Works,5
859,2677,A Modest Proposal and Other Satirical Works,4
1682,2677,A Modest Proposal and Other Satirical Works,3
2276,2677,A Modest Proposal and Other Satirical Works,3
3080,2677,A Modest Proposal and Other Satirical Works,5
3761,2677,A Modest Proposal and Other Satirical Works,4
4133,2677,A Modest Proposal and Other Satirical Works,4
4606,2677,A Modest Proposal and Other Satirical Works,4
5478,2677,A Modest Proposal and Other Satirical Works,4
5782,2677,A Modest Proposal and Other Satirical Works,4
6017,2677,A Modest Proposal and Other Satirical Works,3
6210,2677,A Modest Proposal and Other Satirical Works,4
6683,2677,A Modest Proposal and Other Satirical Works,5
7543,2677,A Modest Proposal and Other Satirical Works,5
9135,2677,A Modest Proposal and Other Satirical Works,4
9379,2677,A Modest Proposal and Other Satirical Works,3
9691,2677,A Modest Proposal and Other Satirical Works,3
9809,2677,A Modest Proposal and Other Satirical Works,5
10136,2677,A Modest Proposal and Other Satirical Works,4
10246,2677,A Modest Proposal and Other Satirical Works,5
10988,2677,A Modest Proposal and Other Satirical Works,5
11876,2677,A Modest Proposal and Other Satirical Works,5
13182,2677,A Modest Proposal and Other Satirical Works,4
13355,2677,A Modest Proposal and Other Satirical Works,3
13821,2677,A Modest Proposal and Other Satirical Works,4
14681,2677,A Modest Proposal and Other Satirical Works,5
15216,2677,A Modest Proposal and Other Satirical Works,4
15767,2677,A Modest Proposal and Other Satirical Works,5
15998,2677,A Modest Proposal and Other Satirical Works,4
16642,2677,A Modest Proposal and Other Satirical Works,3
17172,2677,A Modest Proposal and Other Satirical Works,5
17277,2677,A Modest Proposal and Other Satirical Works,4
17362,2677,A Modest Proposal and Other Satirical Works,4
17547,2677,A Modest Proposal and Other Satirical Works,4
17633,2677,A Modest Proposal and Other Satirical Works,4
17643,2677,A Modest Proposal and Other Satirical Works,5
17789,2677,A Modest Proposal and Other Satirical Works,4
18165,2677,A Modest Proposal and Other Satirical Works,5
18169,2677,A Modest Proposal and Other Satirical Works,4
19364,2677,A Modest Proposal and Other Satirical Works,5
19378,2677,A Modest Proposal and Other Satirical Works,5
21599,2677,A Modest Proposal and Other Satirical Works,4
21788,2677,A Modest Proposal and Other Satirical Works,5
22238,2677,A Modest Proposal and Other Satirical Works,3
22920,2677,A Modest Proposal and Other Satirical Works,4
23174,2677,A Modest Proposal and Other Satirical Works,4
23271,2677,A Modest Proposal and Other Satirical Works,5
24683,2677,A Modest Proposal and Other Satirical Works,4
26473,2677,A Modest Proposal and Other Satirical Works,5
26753,2677,A Modest Proposal and Other Satirical Works,5
27322,2677,A Modest Proposal and Other Satirical Works,3
27816,2677,A Modest Proposal and Other Satirical Works,5
28248,2677,A Modest Proposal and Other Satirical Works,4
28336,2677,A Modest Proposal and Other Satirical Works,3
28375,2677,A Modest Proposal and Other Satirical Works,5
28882,2677,A Modest Proposal and Other Satirical Works,4
29155,2677,A Modest Proposal and Other Satirical Works,4
29871,2677,A Modest Proposal and Other Satirical Works,3
30203,2677,A Modest Proposal and Other Satirical Works,4
30467,2677,A Modest Proposal and Other Satirical Works,4
30990,2677,A Modest Proposal and Other Satirical Works,4
31246,2677,A Modest Proposal and Other Satirical Works,4
32153,2677,A Modest Proposal and Other Satirical Works,5
32710,2677,A Modest Proposal and Other Satirical Works,4
32929,2677,A Modest Proposal and Other Satirical Works,4
33772,2677,A Modest Proposal and Other Satirical Works,4
34347,2677,A Modest Proposal and Other Satirical Works,5
34491,2677,A Modest Proposal and Other Satirical Works,4
35318,2677,A Modest Proposal and Other Satirical Works,4
35404,2677,A Modest Proposal and Other Satirical Works,5
35630,2677,A Modest Proposal and Other Satirical Works,3
35983,2677,A Modest Proposal and Other Satirical Works,4
36562,2677,A Modest Proposal and Other Satirical Works,3
37860,2677,A Modest Proposal and Other Satirical Works,5
38337,2677,A Modest Proposal and Other Satirical Works,3
38602,2677,A Modest Proposal and Other Satirical Works,5
38756,2677,A Modest Proposal and Other Satirical Works,5
38847,2677,A Modest Proposal and Other Satirical Works,4
39013,2677,A Modest Proposal and Other Satirical Works,4
39303,2677,A Modest Proposal and Other Satirical Works,4
40468,2677,A Modest Proposal and Other Satirical Works,5
41601,2677,A Modest Proposal and Other Satirical Works,5
43039,2677,A Modest Proposal and Other Satirical Works,4
44319,2677,A Modest Proposal and Other Satirical Works,3
45071,2677,A Modest Proposal and Other Satirical Works,4
45414,2677,A Modest Proposal and Other Satirical Works,4
46175,2677,A Modest Proposal and Other Satirical Works,4
46340,2677,A Modest Proposal and Other Satirical Works,3
46840,2677,A Modest Proposal and Other Satirical Works,3
49175,2677,A Modest Proposal and Other Satirical Works,3
49279,2677,A Modest Proposal and Other Satirical Works,4
49554,2677,A Modest Proposal and Other Satirical Works,5
49786,2677,A Modest Proposal and Other Satirical Works,5
50313,2677,A Modest Proposal and Other Satirical Works,5
50342,2677,A Modest Proposal and Other Satirical Works,4
50364,2677,A Modest Proposal and Other Satirical Works,5
50684,2677,A Modest Proposal and Other Satirical Works,4
51447,2677,A Modest Proposal and Other Satirical Works,4
52036,2677,A Modest Proposal and Other Satirical Works,3
1669,2696,The Canterbury Tales,4
1955,2696,The Canterbury Tales,5
3757,2696,The Canterbury Tales,4
4005,2696,The Canterbury Tales,4
6102,2696,The Canterbury Tales,5
8587,2696,The Canterbury Tales,4
8768,2696,The Canterbury Tales,4
9612,2696,The Canterbury Tales,5
9698,2696,The Canterbury Tales,4
10504,2696,The Canterbury Tales,5
11328,2696,The Canterbury Tales,5
12088,2696,The Canterbury Tales,3
12089,2696,The Canterbury Tales,5
12827,2696,The Canterbury Tales,4
14570,2696,The Canterbury Tales,5
15969,2696,The Canterbury Tales,3
16186,2696,The Canterbury Tales,3
16457,2696,The Canterbury Tales,5
17329,2696,The Canterbury Tales,3
17423,2696,The Canterbury Tales,3
17663,2696,The Canterbury Tales,3
17665,2696,The Canterbury Tales,3
17934,2696,The Canterbury Tales,4
18171,2696,The Canterbury Tales,5
19493,2696,The Canterbury Tales,3
19654,2696,The Canterbury Tales,2
19840,2696,The Canterbury Tales,5
19984,2696,The Canterbury Tales,5
20024,2696,The Canterbury Tales,4
21618,2696,The Canterbury Tales,5
22152,2696,The Canterbury Tales,5
22243,2696,The Canterbury Tales,4
22301,2696,The Canterbury Tales,4
22744,2696,The Canterbury Tales,4
23016,2696,The Canterbury Tales,5
23020,2696,The Canterbury Tales,5
23321,2696,The Canterbury Tales,5
23877,2696,The Canterbury Tales,5
24204,2696,The Canterbury Tales,4
24223,2696,The Canterbury Tales,4
24326,2696,The Canterbury Tales,5
24386,2696,The Canterbury Tales,3
24702,2696,The Canterbury Tales,5
24818,2696,The Canterbury Tales,4
26266,2696,The Canterbury Tales,5
26529,2696,The Canterbury Tales,3
26601,2696,The Canterbury Tales,5
26990,2696,The Canterbury Tales,2
27515,2696,The Canterbury Tales,4
27553,2696,The Canterbury Tales,5
27900,2696,The Canterbury Tales,5
28310,2696,The Canterbury Tales,5
28396,2696,The Canterbury Tales,5
28481,2696,The Canterbury Tales,4
28531,2696,The Canterbury Tales,4
29086,2696,The Canterbury Tales,4
29572,2696,The Canterbury Tales,4
29735,2696,The Canterbury Tales,5
30711,2696,The Canterbury Tales,5
30871,2696,The Canterbury Tales,3
31523,2696,The Canterbury Tales,5
31745,2696,The Canterbury Tales,2
31775,2696,The Canterbury Tales,3
31908,2696,The Canterbury Tales,5
32041,2696,The Canterbury Tales,4
32290,2696,The Canterbury Tales,5
32440,2696,The Canterbury Tales,3
32537,2696,The Canterbury Tales,2
32540,2696,The Canterbury Tales,4
33212,2696,The Canterbury Tales,5
33556,2696,The Canterbury Tales,1
33692,2696,The Canterbury Tales,5
33816,2696,The Canterbury Tales,4
34268,2696,The Canterbury Tales,4
34275,2696,The Canterbury Tales,4
34641,2696,The Canterbury Tales,3
34808,2696,The Canterbury Tales,4
35490,2696,The Canterbury Tales,3
35552,2696,The Canterbury Tales,5
35765,2696,The Canterbury Tales,3
36182,2696,The Canterbury Tales,5
37376,2696,The Canterbury Tales,4
37381,2696,The Canterbury Tales,4
37497,2696,The Canterbury Tales,3
39018,2696,The Canterbury Tales,5
39249,2696,The Canterbury Tales,3
39452,2696,The Canterbury Tales,5
39453,2696,The Canterbury Tales,3
40205,2696,The Canterbury Tales,5
40579,2696,The Canterbury Tales,2
41014,2696,The Canterbury Tales,5
41186,2696,The Canterbury Tales,5
41662,2696,The Canterbury Tales,4
42451,2696,The Canterbury Tales,5
42619,2696,The Canterbury Tales,4
43269,2696,The Canterbury Tales,3
45107,2696,The Canterbury Tales,3
45198,2696,The Canterbury Tales,1
50291,2696,The Canterbury Tales,5
51603,2696,The Canterbury Tales,2
3205,2715,Salt: A World History,4
4767,2715,Salt: A World History,3
5042,2715,Salt: A World History,5
5509,2715,Salt: A World History,2
6941,2715,Salt: A World History,4
7136,2715,Salt: A World History,4
8685,2715,Salt: A World History,3
8703,2715,Salt: A World History,5
9233,2715,Salt: A World History,5
10114,2715,Salt: A World History,2
10576,2715,Salt: A World History,4
11383,2715,Salt: A World History,2
11476,2715,Salt: A World History,3
12173,2715,Salt: A World History,5
12306,2715,Salt: A World History,4
12661,2715,Salt: A World History,3
12666,2715,Salt: A World History,5
12970,2715,Salt: A World History,3
13282,2715,Salt: A World History,3
13392,2715,Salt: A World History,4
14151,2715,Salt: A World History,5
14568,2715,Salt: A World History,1
14599,2715,Salt: A World History,4
15026,2715,Salt: A World History,4
15795,2715,Salt: A World History,4
16848,2715,Salt: A World History,3
16986,2715,Salt: A World History,3
18051,2715,Salt: A World History,2
19428,2715,Salt: A World History,4
19431,2715,Salt: A World History,3
19716,2715,Salt: A World History,5
22368,2715,Salt: A World History,4
23505,2715,Salt: A World History,5
23793,2715,Salt: A World History,3
23931,2715,Salt: A World History,4
24341,2715,Salt: A World History,5
24481,2715,Salt: A World History,5
25384,2715,Salt: A World History,4
25483,2715,Salt: A World History,3
26424,2715,Salt: A World History,3
26826,2715,Salt: A World History,4
26828,2715,Salt: A World History,1
26903,2715,Salt: A World History,3
27166,2715,Salt: A World History,4
27701,2715,Salt: A World History,3
27969,2715,Salt: A World History,5
28147,2715,Salt: A World History,5
28625,2715,Salt: A World History,4
29071,2715,Salt: A World History,3
29072,2715,Salt: A World History,5
29415,2715,Salt: A World History,4
29803,2715,Salt: A World History,3
30238,2715,Salt: A World History,3
30420,2715,Salt: A World History,3
30470,2715,Salt: A World History,5
31437,2715,Salt: A World History,2
31947,2715,Salt: A World History,1
32201,2715,Salt: A World History,5
32226,2715,Salt: A World History,5
32596,2715,Salt: A World History,4
33982,2715,Salt: A World History,5
34648,2715,Salt: A World History,5
35651,2715,Salt: A World History,1
36827,2715,Salt: A World History,3
37031,2715,Salt: A World History,2
37242,2715,Salt: A World History,4
37392,2715,Salt: A World History,3
37564,2715,Salt: A World History,3
38043,2715,Salt: A World History,2
38321,2715,Salt: A World History,3
39082,2715,Salt: A World History,3
40355,2715,Salt: A World History,4
40676,2715,Salt: A World History,2
41393,2715,Salt: A World History,1
41421,2715,Salt: A World History,5
41965,2715,Salt: A World History,1
42096,2715,Salt: A World History,4
42447,2715,Salt: A World History,3
42571,2715,Salt: A World History,5
42659,2715,Salt: A World History,3
43170,2715,Salt: A World History,4
43464,2715,Salt: A World History,3
44191,2715,Salt: A World History,5
44913,2715,Salt: A World History,3
45150,2715,Salt: A World History,3
45572,2715,Salt: A World History,5
46070,2715,Salt: A World History,3
46936,2715,Salt: A World History,3
47047,2715,Salt: A World History,3
47101,2715,Salt: A World History,2
47537,2715,Salt: A World History,5
48378,2715,Salt: A World History,2
48470,2715,Salt: A World History,5
48827,2715,Salt: A World History,3
49022,2715,Salt: A World History,3
49346,2715,Salt: A World History,2
49367,2715,Salt: A World History,5
51250,2715,Salt: A World History,1
51402,2715,Salt: A World History,5
52583,2715,Salt: A World History,2
277,2743,The Lost Boy (Dave Pelzer #2),5
543,2743,The Lost Boy (Dave Pelzer #2),5
785,2743,The Lost Boy (Dave Pelzer #2),4
800,2743,The Lost Boy (Dave Pelzer #2),4
884,2743,The Lost Boy (Dave Pelzer #2),5
1364,2743,The Lost Boy (Dave Pelzer #2),3
1445,2743,The Lost Boy (Dave Pelzer #2),3
1797,2743,The Lost Boy (Dave Pelzer #2),5
2221,2743,The Lost Boy (Dave Pelzer #2),3
2678,2743,The Lost Boy (Dave Pelzer #2),4
2926,2743,The Lost Boy (Dave Pelzer #2),4
3249,2743,The Lost Boy (Dave Pelzer #2),5
4313,2743,The Lost Boy (Dave Pelzer #2),2
6279,2743,The Lost Boy (Dave Pelzer #2),3
6361,2743,The Lost Boy (Dave Pelzer #2),5
6430,2743,The Lost Boy (Dave Pelzer #2),4
7329,2743,The Lost Boy (Dave Pelzer #2),5
8120,2743,The Lost Boy (Dave Pelzer #2),5
8831,2743,The Lost Boy (Dave Pelzer #2),5
8865,2743,The Lost Boy (Dave Pelzer #2),4
8879,2743,The Lost Boy (Dave Pelzer #2),5
9317,2743,The Lost Boy (Dave Pelzer #2),5
9809,2743,The Lost Boy (Dave Pelzer #2),4
9869,2743,The Lost Boy (Dave Pelzer #2),5
11363,2743,The Lost Boy (Dave Pelzer #2),3
14937,2743,The Lost Boy (Dave Pelzer #2),4
15092,2743,The Lost Boy (Dave Pelzer #2),4
15756,2743,The Lost Boy (Dave Pelzer #2),5
15947,2743,The Lost Boy (Dave Pelzer #2),5
16198,2743,The Lost Boy (Dave Pelzer #2),4
16212,2743,The Lost Boy (Dave Pelzer #2),4
17029,2743,The Lost Boy (Dave Pelzer #2),4
17148,2743,The Lost Boy (Dave Pelzer #2),5
18285,2743,The Lost Boy (Dave Pelzer #2),3
18491,2743,The Lost Boy (Dave Pelzer #2),5
18977,2743,The Lost Boy (Dave Pelzer #2),5
20732,2743,The Lost Boy (Dave Pelzer #2),5
21301,2743,The Lost Boy (Dave Pelzer #2),4
21928,2743,The Lost Boy (Dave Pelzer #2),5
23222,2743,The Lost Boy (Dave Pelzer #2),4
23660,2743,The Lost Boy (Dave Pelzer #2),4
24984,2743,The Lost Boy (Dave Pelzer #2),5
25709,2743,The Lost Boy (Dave Pelzer #2),5
25719,2743,The Lost Boy (Dave Pelzer #2),5
25913,2743,The Lost Boy (Dave Pelzer #2),5
26117,2743,The Lost Boy (Dave Pelzer #2),5
26584,2743,The Lost Boy (Dave Pelzer #2),4
27046,2743,The Lost Boy (Dave Pelzer #2),5
27448,2743,The Lost Boy (Dave Pelzer #2),5
28403,2743,The Lost Boy (Dave Pelzer #2),4
28503,2743,The Lost Boy (Dave Pelzer #2),5
29059,2743,The Lost Boy (Dave Pelzer #2),5
29192,2743,The Lost Boy (Dave Pelzer #2),5
29297,2743,The Lost Boy (Dave Pelzer #2),5
29495,2743,The Lost Boy (Dave Pelzer #2),4
30310,2743,The Lost Boy (Dave Pelzer #2),5
30634,2743,The Lost Boy (Dave Pelzer #2),5
30990,2743,The Lost Boy (Dave Pelzer #2),4
32184,2743,The Lost Boy (Dave Pelzer #2),4
32725,2743,The Lost Boy (Dave Pelzer #2),4
33913,2743,The Lost Boy (Dave Pelzer #2),4
34428,2743,The Lost Boy (Dave Pelzer #2),5
35369,2743,The Lost Boy (Dave Pelzer #2),4
35854,2743,The Lost Boy (Dave Pelzer #2),4
35854,2743,The Lost Boy (Dave Pelzer #2),5
36625,2743,The Lost Boy (Dave Pelzer #2),5
37235,2743,The Lost Boy (Dave Pelzer #2),4
37737,2743,The Lost Boy (Dave Pelzer #2),5
38686,2743,The Lost Boy (Dave Pelzer #2),5
39072,2743,The Lost Boy (Dave Pelzer #2),5
39144,2743,The Lost Boy (Dave Pelzer #2),4
40568,2743,The Lost Boy (Dave Pelzer #2),4
40847,2743,The Lost Boy (Dave Pelzer #2),3
41176,2743,The Lost Boy (Dave Pelzer #2),5
41307,2743,The Lost Boy (Dave Pelzer #2),4
41338,2743,The Lost Boy (Dave Pelzer #2),5
41408,2743,The Lost Boy (Dave Pelzer #2),4
43070,2743,The Lost Boy (Dave Pelzer #2),5
43301,2743,The Lost Boy (Dave Pelzer #2),4
44196,2743,The Lost Boy (Dave Pelzer #2),5
45111,2743,The Lost Boy (Dave Pelzer #2),4
45862,2743,The Lost Boy (Dave Pelzer #2),4
46398,2743,The Lost Boy (Dave Pelzer #2),5
46863,2743,The Lost Boy (Dave Pelzer #2),5
47222,2743,The Lost Boy (Dave Pelzer #2),4
47376,2743,The Lost Boy (Dave Pelzer #2),5
47571,2743,The Lost Boy (Dave Pelzer #2),4
48566,2743,The Lost Boy (Dave Pelzer #2),4
49250,2743,The Lost Boy (Dave Pelzer #2),5
50081,2743,The Lost Boy (Dave Pelzer #2),4
50382,2743,The Lost Boy (Dave Pelzer #2),4
50849,2743,The Lost Boy (Dave Pelzer #2),5
51624,2743,The Lost Boy (Dave Pelzer #2),5
51662,2743,The Lost Boy (Dave Pelzer #2),4
51769,2743,The Lost Boy (Dave Pelzer #2),4
51876,2743,The Lost Boy (Dave Pelzer #2),4
51918,2743,The Lost Boy (Dave Pelzer #2),4
52537,2743,The Lost Boy (Dave Pelzer #2),4
52936,2743,The Lost Boy (Dave Pelzer #2),5
53204,2743,The Lost Boy (Dave Pelzer #2),4
133,2744,Anansi Boys,5
4153,2744,Anansi Boys,3
5006,2744,Anansi Boys,5
5905,2744,Anansi Boys,4
6156,2744,Anansi Boys,4
7361,2744,Anansi Boys,3
8200,2744,Anansi Boys,4
8820,2744,Anansi Boys,4
9613,2744,Anansi Boys,4
11093,2744,Anansi Boys,5
15560,2744,Anansi Boys,3
15864,2744,Anansi Boys,4
16119,2744,Anansi Boys,4
16290,2744,Anansi Boys,4
16876,2744,Anansi Boys,5
17177,2744,Anansi Boys,5
17310,2744,Anansi Boys,3
17316,2744,Anansi Boys,2
17328,2744,Anansi Boys,3
17330,2744,Anansi Boys,5
17703,2744,Anansi Boys,5
18567,2744,Anansi Boys,4
19639,2744,Anansi Boys,5
19723,2744,Anansi Boys,5
20258,2744,Anansi Boys,4
20331,2744,Anansi Boys,3
20711,2744,Anansi Boys,5
20839,2744,Anansi Boys,1
22217,2744,Anansi Boys,3
22505,2744,Anansi Boys,5
22588,2744,Anansi Boys,5
22846,2744,Anansi Boys,4
22928,2744,Anansi Boys,3
23096,2744,Anansi Boys,5
23503,2744,Anansi Boys,4
24104,2744,Anansi Boys,3
24392,2744,Anansi Boys,4
24465,2744,Anansi Boys,4
24756,2744,Anansi Boys,2
25853,2744,Anansi Boys,3
